season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_7,cnt_1
2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,27,27.0,16.0
2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,7,17.0,14.0
2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,4,5.0,5.0
2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,1,7.0,2.0
2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,3,6.0,4.0
2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,9,17.0,14.0
2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,21,84.0,109.0
2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,52,246.0,265.0
2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,79,444.0,459.0
2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,40,181.0,186.0
2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,31,92.0,127.0
2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,72,156.0,140.0
2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,124,173.0,217.0
2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,143,150.0,194.0
2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,107,148.0,158.0
2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,129,138.0,154.0
2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,195,218.0,271.0
2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,410,521.0,517.0
2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,396,412.0,544.0
2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,296,260.0,365.0
2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,191,218.0,290.0
2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,150,145.0,225.0
2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,89,129.0,113.0
2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,57,78.0,62.0
2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,27,54.0,27.0
2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,10,20.0,7.0
2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,5,21.0,4.0
2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3.0,1.0
2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,7,9.0,3.0
2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,30,13.0,9.0
2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,89,86.0,21.0
2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,271,215.0,52.0
2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,440,398.0,79.0
2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,184,183.0,40.0
2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,128,54.0,31.0
2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,148,84.0,72.0
2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,196,107.0,124.0
2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,192,121.0,143.0
2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,154,142.0,107.0
2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,147,163.0,129.0
2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,269,270.0,195.0
2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,533,455.0,410.0
2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,520,530.0,396.0
2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,361,404.0,296.0
2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,258,269.0,191.0
2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,180,194.0,150.0
2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,165,153.0,89.0
2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,115,110.0,57.0
2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,56,48.0,27.0
2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,32,31.0,10.0
2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,16,10.0,5.0
2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,9,5.0,4.0
2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,1,6.0,7.0
2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,16,25.0,30.0
2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,82,71.0,89.0
2,0,5,7,0,5,1,1,0.4,0.4091,0.82,0.0,222,240.0,271.0
2,0,5,8,0,5,1,1,0.42,0.4242,0.77,0.2537,450,421.0,440.0
2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,188,230.0,184.0
2,0,5,10,0,5,1,2,0.54,0.5152,0.49,0.3284,127,156.0,128.0
2,0,5,11,0,5,1,2,0.54,0.5152,0.49,0.3284,165,157.0,148.0
2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,246,223.0,196.0
2,0,5,13,0,5,1,1,0.58,0.5455,0.4,0.3284,253,308.0,192.0
2,0,5,14,0,5,1,1,0.6,0.6212,0.4,0.4478,213,248.0,154.0
2,0,5,15,0,5,1,1,0.6,0.6212,0.38,0.3881,260,252.0,147.0
2,0,5,16,0,5,1,1,0.6,0.6212,0.4,0.2537,344,299.0,269.0
2,0,5,17,0,5,1,1,0.58,0.5455,0.4,0.3582,553,508.0,533.0
2,0,5,18,0,5,1,3,0.54,0.5152,0.52,0.3582,470,439.0,520.0
2,0,5,19,0,5,1,3,0.54,0.5152,0.52,0.3582,292,270.0,361.0
2,0,5,20,0,5,1,1,0.52,0.5,0.48,0.1045,190,194.0,258.0
2,0,5,21,0,5,1,1,0.48,0.4697,0.67,0.1343,152,195.0,180.0
2,0,5,22,0,5,1,1,0.46,0.4545,0.72,0.2239,151,146.0,165.0
2,0,5,23,0,5,1,1,0.44,0.4394,0.82,0.1343,120,113.0,115.0
2,0,5,0,0,6,0,1,0.42,0.4242,0.82,0.1343,86,106.0,56.0
2,0,5,1,0,6,0,1,0.42,0.4242,0.82,0.1045,58,74.0,32.0
2,0,5,2,0,6,0,1,0.42,0.4242,0.82,0.0896,52,65.0,16.0
2,0,5,3,0,6,0,1,0.42,0.4242,0.77,0.0896,18,17.0,9.0
2,0,5,4,0,6,0,1,0.4,0.4091,0.82,0.1045,5,7.0,1.0
2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,7,7.0,16.0
2,0,5,6,0,6,0,1,0.42,0.4242,0.77,0.0896,13,21.0,82.0
2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0.0,40,48.0,222.0
2,0,5,8,0,6,0,1,0.52,0.5,0.52,0.194,115,91.0,450.0
2,0,5,9,0,6,0,1,0.54,0.5152,0.49,0.2836,218,156.0,188.0
2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,298,279.0,127.0
2,0,5,11,0,6,0,1,0.56,0.5303,0.43,0.0,347,321.0,165.0
2,0,5,12,0,6,0,1,0.6,0.6212,0.4,0.194,373,416.0,246.0
2,0,5,13,0,6,0,1,0.6,0.6212,0.35,0.2836,436,455.0,253.0
2,0,5,14,0,6,0,3,0.6,0.6212,0.35,0.1642,378,452.0,213.0
2,0,5,15,0,6,0,1,0.6,0.6212,0.38,0.2537,378,499.0,260.0
2,0,5,16,0,6,0,1,0.6,0.6212,0.38,0.194,342,464.0,344.0
2,0,5,17,0,6,0,1,0.58,0.5455,0.4,0.2239,354,407.0,553.0
2,0,5,18,0,6,0,1,0.58,0.5455,0.37,0.1642,289,371.0,470.0
2,0,5,19,0,6,0,1,0.56,0.5303,0.43,0.194,267,387.0,292.0
2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,219,224.0,190.0
2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,182,177.0,152.0
2,0,5,22,0,6,0,1,0.54,0.5152,0.49,0.194,120,143.0,151.0
2,0,5,23,0,6,0,1,0.5,0.4848,0.59,0.1045,119,125.0,120.0
2,0,5,0,0,0,0,2,0.5,0.4848,0.59,0.1045,100,96.0,86.0
2,0,5,1,0,0,0,2,0.52,0.5,0.55,0.0,64,59.0,58.0
2,0,5,2,0,0,0,1,0.48,0.4697,0.63,0.0,59,50.0,52.0
2,0,5,3,0,0,0,1,0.46,0.4545,0.72,0.0896,31,23.0,18.0
2,0,5,4,0,0,0,1,0.42,0.4242,0.82,0.0,10,17.0,5.0
2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0.0,5,10.0,7.0
2,0,5,6,0,0,0,2,0.44,0.4394,0.82,0.0,6,13.0,13.0
2,0,5,7,0,0,0,2,0.46,0.4545,0.82,0.0,23,33.0,40.0
2,0,5,8,0,0,0,1,0.52,0.5,0.63,0.1343,86,59.0,115.0
2,0,5,9,0,0,0,1,0.56,0.5303,0.52,0.2239,160,141.0,218.0
2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,244,264.0,298.0
2,0,5,11,0,0,0,1,0.58,0.5455,0.49,0.0896,340,250.0,347.0
2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,382,281.0,373.0
2,0,5,13,0,0,0,1,0.6,0.6212,0.49,0.1343,390,332.0,436.0
2,0,5,14,0,0,0,1,0.6,0.6212,0.49,0.0,366,238.0,378.0
2,0,5,15,0,0,0,1,0.6,0.6212,0.49,0.0,358,266.0,378.0
2,0,5,16,0,0,0,1,0.6,0.6212,0.46,0.1045,385,214.0,342.0
2,0,5,17,0,0,0,3,0.58,0.5455,0.49,0.2836,351,196.0,354.0
2,0,5,18,0,0,0,1,0.58,0.5455,0.49,0.0,268,159.0,289.0
2,0,5,19,0,0,0,1,0.56,0.5303,0.64,0.0,239,178.0,267.0
2,0,5,20,0,0,0,1,0.52,0.5,0.77,0.1343,174,121.0,219.0
2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,127,105.0,182.0
2,0,5,22,0,0,0,1,0.5,0.4848,0.88,0.0896,115,100.0,120.0
2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,50,146.0,119.0
2,0,5,0,0,1,1,1,0.46,0.4545,0.82,0.0896,53,177.0,100.0
2,0,5,1,0,1,1,1,0.44,0.4394,0.88,0.0,33,114.0,64.0
2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0.0,8,35.0,59.0
2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,7,16.0,31.0
2,0,5,4,0,1,1,1,0.42,0.4242,0.82,0.1642,4,17.0,10.0
2,0,5,5,0,1,1,1,0.42,0.4242,0.77,0.1642,23,20.0,5.0
2,0,5,6,0,1,1,1,0.44,0.4394,0.72,0.2537,89,62.0,6.0
2,0,5,7,0,1,1,1,0.48,0.4697,0.63,0.2537,237,209.0,23.0
2,0,5,8,0,1,1,1,0.52,0.5,0.55,0.2239,374,371.0,86.0
2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,178,172.0,160.0
2,0,5,10,0,1,1,1,0.56,0.5303,0.52,0.194,119,108.0,244.0
2,0,5,11,0,1,1,1,0.6,0.6212,0.46,0.2239,125,130.0,340.0
2,0,5,12,0,1,1,1,0.6,0.6212,0.43,0.194,195,187.0,382.0
2,0,5,13,0,1,1,1,0.62,0.6212,0.38,0.2836,174,170.0,390.0
2,0,5,14,0,1,1,1,0.62,0.6212,0.41,0.2239,162,181.0,366.0
2,0,5,15,0,1,1,1,0.62,0.6212,0.41,0.2239,199,155.0,358.0
2,0,5,16,0,1,1,1,0.64,0.6212,0.38,0.2239,304,269.0,385.0
2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,598,537.0,351.0
2,0,5,18,0,1,1,1,0.62,0.6212,0.38,0.2985,524,518.0,268.0
2,0,5,19,0,1,1,1,0.58,0.5455,0.43,0.194,384,314.0,239.0
2,0,5,20,0,1,1,1,0.54,0.5152,0.49,0.194,239,218.0,174.0
2,0,5,21,0,1,1,1,0.52,0.5,0.59,0.1343,156,232.0,127.0
2,0,5,22,0,1,1,1,0.52,0.5,0.68,0.0896,116,125.0,115.0
2,0,5,23,0,1,1,1,0.5,0.4848,0.68,0.0896,61,64.0,50.0
2,0,5,0,0,2,1,1,0.48,0.4697,0.63,0.0,18,16.0,53.0
2,0,5,1,0,2,1,1,0.46,0.4545,0.59,0.0896,15,14.0,33.0
2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,5,5.0,8.0
2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194,4,2.0,7.0
2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,2,4.0,4.0
2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239,29,14.0,23.0
2,0,5,6,0,2,1,1,0.42,0.4242,0.67,0.1343,112,109.0,89.0
2,0,5,7,0,2,1,2,0.44,0.4394,0.62,0.1343,314,265.0,237.0
2,0,5,8,0,2,1,2,0.5,0.4848,0.51,0.1045,425,459.0,374.0
2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045,205,186.0,178.0
2,0,5,10,0,2,1,2,0.56,0.5303,0.37,0.0896,127,127.0,119.0
2,0,5,11,0,2,1,2,0.56,0.5303,0.43,0.1343,125,140.0,125.0
2,0,5,12,0,2,1,2,0.6,0.6212,0.38,0.0,217,217.0,195.0
2,0,5,13,0,2,1,2,0.62,0.6212,0.38,0.2537,202,194.0,174.0
2,0,5,14,0,2,1,2,0.62,0.6212,0.33,0.0,176,158.0,162.0
2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,180,154.0,199.0
2,0,5,16,0,2,1,1,0.66,0.6212,0.31,0.1045,327,271.0,304.0
2,0,5,17,0,2,1,1,0.64,0.6212,0.33,0.0,611,517.0,598.0
2,0,5,18,0,2,1,1,0.64,0.6212,0.29,0.1343,550,544.0,524.0
2,0,5,19,0,2,1,1,0.6,0.6212,0.43,0.2239,434,365.0,384.0
2,0,5,20,0,2,1,1,0.54,0.5152,0.6,0.1343,291,290.0,239.0
2,0,5,21,0,2,1,1,0.54,0.5152,0.52,0.0,203,225.0,156.0
2,0,5,22,0,2,1,1,0.52,0.5,0.55,0.1045,150,113.0,116.0
2,0,5,23,0,2,1,2,0.52,0.5,0.59,0.1343,81,62.0,61.0
2,0,5,0,0,3,1,2,0.52,0.5,0.55,0.1343,38,27.0,18.0
2,0,5,1,0,3,1,2,0.5,0.4848,0.59,0.1045,20,7.0,15.0
2,0,5,2,0,3,1,1,0.52,0.5,0.59,0.0,10,4.0,5.0
2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,3,1.0,4.0
2,0,5,4,0,3,1,2,0.48,0.4697,0.88,0.1343,2,3.0,2.0
2,0,5,5,0,3,1,1,0.46,0.4545,0.88,0.1343,20,9.0,29.0
2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,99,21.0,112.0
2,0,5,7,0,3,1,1,0.48,0.4697,0.72,0.194,318,52.0,314.0
2,0,5,8,0,3,1,1,0.48,0.4697,0.77,0.2537,442,79.0,425.0
2,0,5,9,0,3,1,1,0.52,0.5,0.72,0.1343,203,40.0,205.0
2,0,5,10,0,3,1,1,0.54,0.5152,0.68,0.0896,154,31.0,127.0
2,0,5,11,0,3,1,1,0.56,0.5303,0.64,0.0896,141,72.0,125.0
2,0,5,12,0,3,1,1,0.6,0.6212,0.56,0.0,226,124.0,217.0
2,0,5,13,0,3,1,1,0.62,0.6212,0.5,0.0,193,143.0,202.0
2,0,5,14,0,3,1,1,0.62,0.6212,0.53,0.0896,177,107.0,176.0
2,0,5,15,0,3,1,1,0.64,0.6212,0.41,0.0,179,129.0,180.0
2,0,5,16,0,3,1,1,0.66,0.6212,0.39,0.0,289,195.0,327.0
2,0,5,17,0,3,1,1,0.64,0.6212,0.47,0.1045,259,410.0,611.0
2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,274,396.0,550.0
2,0,5,19,0,3,1,1,0.56,0.5303,0.52,0.1343,401,296.0,434.0
2,0,5,20,0,3,1,1,0.54,0.5152,0.64,0.1343,273,191.0,291.0
2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,234,150.0,203.0
2,0,5,22,0,3,1,1,0.5,0.4848,0.72,0.2537,146,89.0,150.0
2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,81,57.0,81.0
2,0,5,0,0,4,1,2,0.46,0.4545,0.88,0.2239,44,27.0,38.0
2,0,5,1,0,4,1,1,0.46,0.4545,0.88,0.2239,17,10.0,20.0
2,0,5,2,0,4,1,1,0.44,0.4394,0.94,0.194,15,5.0,10.0
2,0,5,3,0,4,1,1,0.44,0.4394,0.88,0.1343,5,4.0,3.0
2,0,5,4,0,4,1,1,0.42,0.4242,0.94,0.0,6,7.0,2.0
2,0,5,5,0,4,1,1,0.42,0.4242,0.94,0.1343,29,30.0,20.0
2,0,5,6,0,4,1,1,0.44,0.4394,0.88,0.0,112,89.0,99.0
2,0,5,7,0,4,1,1,0.46,0.4545,0.88,0.1343,297,271.0,318.0
2,0,5,8,0,4,1,1,0.48,0.4697,0.82,0.194,421,440.0,442.0
2,0,5,9,0,4,1,2,0.5,0.4848,0.77,0.2836,212,184.0,203.0
2,0,5,10,0,4,1,2,0.54,0.5152,0.68,0.2239,147,128.0,154.0
2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,179,148.0,141.0
2,0,5,12,0,4,1,1,0.58,0.5455,0.6,0.2239,207,196.0,226.0
2,0,5,13,0,4,1,2,0.62,0.6212,0.57,0.2985,218,192.0,193.0
2,0,5,14,0,4,1,2,0.62,0.6061,0.61,0.2239,191,154.0,177.0
2,0,5,15,0,4,1,2,0.64,0.6212,0.53,0.2537,217,147.0,179.0
2,0,5,16,0,4,1,2,0.64,0.6212,0.57,0.2537,288,269.0,289.0
2,0,5,17,0,4,1,2,0.64,0.6212,0.57,0.194,594,533.0,259.0
2,0,5,18,0,4,1,1,0.62,0.6061,0.69,0.2239,527,520.0,274.0
2,0,5,19,0,4,1,2,0.6,0.6061,0.64,0.194,364,361.0,401.0
2,0,5,20,0,4,1,1,0.6,0.6061,0.64,0.194,276,258.0,273.0
2,0,5,21,0,4,1,1,0.56,0.5303,0.83,0.1343,223,180.0,234.0
2,0,5,22,0,4,1,1,0.54,0.5152,0.83,0.194,172,165.0,146.0
2,0,5,23,0,4,1,2,0.54,0.5152,0.77,0.194,103,115.0,81.0
2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642,52,56.0,44.0
2,0,5,1,0,5,1,1,0.52,0.5,0.83,0.1642,20,32.0,17.0
2,0,5,2,0,5,1,2,0.5,0.4848,0.88,0.1343,11,16.0,15.0
2,0,5,3,0,5,1,2,0.5,0.4848,0.88,0.1343,4,9.0,5.0
2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,5,1.0,6.0
2,0,5,5,0,5,1,2,0.5,0.4848,0.88,0.194,25,16.0,29.0
2,0,5,6,0,5,1,3,0.5,0.4848,0.88,0.1343,82,82.0,112.0
2,0,5,7,0,5,1,3,0.5,0.4848,0.88,0.1642,157,222.0,297.0
2,0,5,8,0,5,1,2,0.5,0.4848,0.88,0.194,387,450.0,421.0
2,0,5,9,0,5,1,2,0.5,0.4848,0.88,0.194,233,188.0,212.0
2,0,5,10,0,5,1,2,0.52,0.5,0.83,0.1343,130,127.0,147.0
2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,146,165.0,179.0
2,0,5,12,0,5,1,2,0.52,0.5,0.88,0.194,223,246.0,207.0
2,0,5,13,0,5,1,2,0.52,0.5,0.88,0.3881,226,253.0,218.0
2,0,5,14,0,5,1,2,0.52,0.5,0.87,0.2836,190,213.0,191.0
2,0,5,15,0,5,1,2,0.52,0.5,0.88,0.1642,198,260.0,217.0
2,0,5,16,0,5,1,2,0.52,0.5,0.88,0.1343,300,344.0,288.0
2,0,5,17,0,5,1,3,0.52,0.5,0.88,0.1642,491,553.0,594.0
2,0,5,18,0,5,1,3,0.52,0.5,0.88,0.1642,398,470.0,527.0
2,0,5,19,0,5,1,2,0.52,0.5,0.83,0.194,270,292.0,364.0
2,0,5,20,0,5,1,2,0.52,0.5,0.83,0.1343,152,190.0,276.0
2,0,5,21,0,5,1,2,0.52,0.5,0.84,0.1642,154,152.0,223.0
2,0,5,22,0,5,1,2,0.52,0.5,0.83,0.2239,132,151.0,172.0
2,0,5,23,0,5,1,3,0.5,0.4848,0.88,0.1642,119,120.0,103.0
2,0,5,0,0,6,0,2,0.5,0.4848,0.88,0.1343,102,86.0,52.0
2,0,5,1,0,6,0,2,0.5,0.4848,0.88,0.1343,82,58.0,20.0
2,0,5,2,0,6,0,2,0.5,0.4848,0.88,0.1343,52,52.0,11.0
2,0,5,3,0,6,0,2,0.5,0.4848,0.88,0.1343,35,18.0,4.0
2,0,5,4,0,6,0,2,0.5,0.4848,0.82,0.1642,5,5.0,5.0
2,0,5,5,0,6,0,2,0.5,0.4848,0.82,0.1045,14,7.0,25.0
2,0,5,6,0,6,0,2,0.5,0.4848,0.88,0.1045,11,13.0,82.0
2,0,5,7,0,6,0,3,0.48,0.4697,1.0,0.0,32,40.0,157.0
2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0.0,88,115.0,387.0
2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,100,218.0,233.0
2,0,5,10,0,6,0,2,0.52,0.5,0.94,0.1642,167,298.0,130.0
2,0,5,11,0,6,0,2,0.52,0.5,0.94,0.1343,279,347.0,146.0
2,0,5,12,0,6,0,3,0.52,0.5,1.0,0.0896,279,373.0,223.0
2,0,5,13,0,6,0,3,0.52,0.5,1.0,0.0896,248,436.0,226.0
2,0,5,14,0,6,0,2,0.54,0.5152,0.94,0.1343,216,378.0,190.0
2,0,5,15,0,6,0,2,0.54,0.5152,0.94,0.1642,294,378.0,198.0
2,0,5,16,0,6,0,2,0.54,0.5152,0.94,0.194,295,342.0,300.0
2,0,5,17,0,6,0,2,0.56,0.5303,0.88,0.194,272,354.0,491.0
2,0,5,18,0,6,0,2,0.56,0.5303,0.88,0.2239,304,289.0,398.0
2,0,5,19,0,6,0,3,0.54,0.5152,0.94,0.1343,248,267.0,270.0
2,0,5,20,0,6,0,3,0.54,0.5152,0.94,0.1343,157,219.0,152.0
2,0,5,21,0,6,0,3,0.54,0.5152,0.94,0.2239,59,182.0,154.0
2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,26,120.0,132.0
2,0,5,23,0,6,0,3,0.52,0.5,1.0,0.194,44,119.0,119.0
2,0,5,0,0,0,0,2,0.52,0.5,1.0,0.0,39,100.0,102.0
2,0,5,1,0,0,0,2,0.52,0.5,1.0,0.1045,47,64.0,82.0
2,0,5,2,0,0,0,2,0.52,0.5,1.0,0.1343,50,59.0,52.0
2,0,5,3,0,0,0,2,0.52,0.5,1.0,0.0,32,31.0,35.0
2,0,5,4,0,0,0,2,0.52,0.5,1.0,0.0,13,10.0,5.0
2,0,5,5,0,0,0,3,0.52,0.5,1.0,0.1045,14,5.0,14.0
2,0,5,6,0,0,0,2,0.52,0.5,1.0,0.1343,17,6.0,11.0
2,0,5,7,0,0,0,2,0.52,0.5,1.0,0.1343,42,23.0,32.0
2,0,5,8,0,0,0,2,0.54,0.5152,0.94,0.1343,70,86.0,88.0
2,0,5,9,0,0,0,1,0.58,0.5455,0.83,0.2537,134,160.0,100.0
2,0,5,10,0,0,0,1,0.58,0.5455,0.83,0.2239,226,244.0,167.0
2,0,5,11,0,0,0,1,0.6,0.5758,0.78,0.2239,322,340.0,279.0
2,0,5,12,0,0,0,1,0.62,0.5909,0.73,0.2985,367,382.0,279.0
2,0,5,13,0,0,0,1,0.62,0.5909,0.73,0.2836,456,390.0,248.0
2,0,5,14,0,0,0,1,0.64,0.6061,0.73,0.194,437,366.0,216.0
2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,459,358.0,294.0
2,0,5,16,0,0,0,1,0.64,0.6061,0.69,0.2537,440,385.0,295.0
2,0,5,17,0,0,0,3,0.56,0.5303,0.78,0.3582,392,351.0,272.0
2,0,5,18,0,0,0,1,0.56,0.5303,0.78,0.2537,237,268.0,304.0
2,0,5,19,0,0,0,1,0.56,0.5303,0.83,0.1045,231,239.0,248.0
2,0,5,20,0,0,0,1,0.54,0.5152,0.88,0.0,191,174.0,157.0
2,0,5,21,0,0,0,1,0.54,0.5152,0.88,0.0,151,127.0,59.0
2,0,5,22,0,0,0,1,0.56,0.5303,0.83,0.0,117,115.0,26.0
2,0,5,23,0,0,0,1,0.54,0.5152,0.88,0.2239,69,50.0,44.0
2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,38,53.0,39.0
2,0,5,1,0,1,1,1,0.52,0.5,0.94,0.1343,14,33.0,47.0
2,0,5,2,0,1,1,1,0.5,0.4848,1.0,0.0896,13,8.0,50.0
2,0,5,3,0,1,1,1,0.5,0.4848,0.94,0.1642,4,7.0,32.0
2,0,5,4,0,1,1,1,0.5,0.4848,1.0,0.1343,6,4.0,13.0
2,0,5,5,0,1,1,1,0.5,0.4848,0.93,0.194,21,23.0,14.0
2,0,5,6,0,1,1,1,0.52,0.5,0.88,0.1642,104,89.0,17.0
2,0,5,7,0,1,1,1,0.52,0.5,0.83,0.2836,272,237.0,42.0
2,0,5,8,0,1,1,1,0.56,0.5303,0.73,0.2985,394,374.0,70.0
2,0,5,9,0,1,1,1,0.6,0.5909,0.69,0.194,194,178.0,134.0
2,0,5,10,0,1,1,1,0.62,0.6061,0.65,0.0896,112,119.0,226.0
2,0,5,11,0,1,1,1,0.64,0.6212,0.57,0.0,185,125.0,322.0
2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,209,195.0,367.0
2,0,5,13,0,1,1,1,0.68,0.6364,0.51,0.0,214,174.0,456.0
2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0.0,193,162.0,437.0
2,0,5,15,0,1,1,1,0.72,0.6667,0.51,0.0,165,199.0,459.0
2,0,5,16,0,1,1,3,0.6,0.5758,0.78,0.2537,226,304.0,440.0
2,0,5,17,0,1,1,1,0.58,0.5455,0.88,0.2239,274,598.0,392.0
2,0,5,18,0,1,1,3,0.58,0.5455,0.83,0.194,453,524.0,237.0
2,0,5,19,0,1,1,1,0.58,0.5455,0.83,0.2537,308,384.0,231.0
2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0.0,198,239.0,191.0
2,0,5,21,0,1,1,1,0.58,0.5455,0.83,0.0,177,156.0,151.0
2,0,5,22,0,1,1,1,0.56,0.5303,0.88,0.0896,127,116.0,117.0
2,0,5,23,0,1,1,1,0.56,0.5303,0.88,0.0896,57,61.0,69.0
2,0,5,0,0,2,1,2,0.56,0.5303,0.88,0.0,31,18.0,38.0
2,0,5,1,0,2,1,3,0.56,0.5303,0.88,0.0,13,15.0,14.0
2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0.0,8,5.0,13.0
2,0,5,3,0,2,1,3,0.54,0.5152,0.94,0.2537,4,4.0,4.0
2,0,5,4,0,2,1,3,0.54,0.5152,0.94,0.2537,4,2.0,6.0
2,0,5,5,0,2,1,3,0.52,0.5,0.94,0.2537,22,29.0,21.0
2,0,5,6,0,2,1,3,0.52,0.5,0.94,0.2537,49,112.0,104.0
